Time,Latitude,Longitude,Altitude
17:45:40,49.5763676,20.3654353,231.4
17:45:41,49.5763437,20.36542,231.9
17:45:41,49.5763262,20.3654088,232.4
17:45:41,49.5763104,20.3653984,232.6
17:45:41,49.5762922,20.3653876,232.5
17:45:42,49.5762714,20.3653757,232.5
17:45:42,49.5762481,20.3653627,232.4
17:45:42,49.5762219,20.3653485,232.4
17:45:42,49.5761935,20.3653326,232.5
17:45:42,49.5761647,20.3653166,232.4
17:45:43,49.5761387,20.3653013,232.5
17:45:44,49.5761164,20.3652884,232.6
17:45:45,49.5760963,20.3652769,232.5
17:45:46,49.5760798,20.3652686,232.4
17:45:47,49.5760685,20.3652632,232.0
17:45:48,49.5760607,20.3652589,231.7
17:45:49,49.5760542,20.3652558,231.6
17:45:50,49.5760463,20.3652525,231.5
17:45:51,49.576035,20.365248,231.7
17:45:52,49.5760214,20.3652419,231.8
17:45:53,49.5760063,20.3652316,232.0
17:45:54,49.5759865,20.3652187,232.2
17:45:55,49.575959,20.365202,232.3
17:45:56,49.5759282,20.3651799,232.7
17:45:57,49.5758937,20.3651484,232.4
17:45:58,49.5758538,20.3651082,232.1
17:45:59,49.5758137,20.3650619,232.3
17:46:00,49.575778,20.3650103,233.1
17:46:01,49.5757467,20.364949,233.8
17:46:02,49.5757184,20.364878,234.0
17:46:03,49.5756921,20.3648005,234.3
17:46:04,49.5756662,20.3647202,234.8
17:46:05,49.5756407,20.3646408,235.1
17:46:06,49.5756162,20.3645585,235.1
17:46:07,49.5755929,20.3644705,235.5
17:46:08,49.5755674,20.3643837,236.0
17:46:09,49.5755377,20.3642994,236.2
17:46:10,49.5755042,20.36422,236.6
17:46:11,49.5754675,20.3641472,236.7
17:46:12,49.5754317,20.364076,237.3
17:46:13,49.5753961,20.3640045,237.7
17:46:14,49.5753596,20.3639323,237.8
17:46:15,49.5753248,20.3638575,238.1
17:46:16,49.5752915,20.3637777,237.5
17:46:17,49.5752672,20.3636913,237.5
17:46:18,49.5752506,20.3636028,239.3
17:46:19,49.5752344,20.3635141,240.6
17:46:20,49.5752175,20.3634262,241.7
17:46:21,49.5752003,20.3633382,242.7
17:46:22,49.5751823,20.3632489,243.6
17:46:23,49.5751644,20.3631585,244.5
17:46:24,49.5751473,20.3630665,245.4
17:46:25,49.5751305,20.3629738,246.2
17:46:26,49.5751132,20.3628801,247.2
17:46:27,49.5750955,20.3627864,248.2
17:46:28,49.5750781,20.3626938,249.0
17:46:29,49.57506,20.3626044,249.8
17:46:30,49.5750396,20.3625163,250.4
17:46:31,49.5750159,20.36243,251.1
17:46:32,49.5749843,20.36235,252.0
17:46:33,49.5749444,20.3622782,252.2
17:46:34,49.5749041,20.3622156,252.6
17:46:35,49.5748651,20.3621596,253.0
17:46:36,49.5748251,20.3621144,253.3
17:46:37,49.5747815,20.3620846,254.0
17:46:38,49.5747315,20.3620708,254.8
17:46:39,49.5746826,20.362071,255.8
17:46:40,49.5746311,20.362081,257.3
17:46:41,49.5745722,20.3620932,257.0
17:46:42,49.5745142,20.3621034,256.9
17:46:43,49.5744589,20.3621115,257.6
17:46:44,49.5744055,20.3621152,257.3
17:46:45,49.5743597,20.362114300000002,257.4
17:46:46,49.574320900000004,20.3621159,257.5
17:46:47,49.5742888,20.3621157,260.0
17:46:48,49.574252,20.3621121,261.0
17:46:49,49.5742195,20.3621066,262.1
17:46:50,49.5741916,20.3621008,262.4
17:46:51,49.5741782,20.3621007,262.4
17:46:52,49.5741675,20.3620943,262.3
17:46:53,49.5741651,20.3620924,262.5
17:46:54,49.5741645,20.3620923,261.7
17:46:55,49.5741636,20.3620925,261.0
17:46:56,49.5741629,20.3620918,260.8
17:46:57,49.574162,20.3620912,260.6
17:46:58,49.5741613,20.3620909,260.4
17:46:59,49.5741489,20.3620918,261.0
17:47:00,49.5741319,20.3620914,261.2
17:47:01,49.57411,20.3620897,261.7
17:47:02,49.5740819,20.3620893,262.2
17:47:03,49.5740503,20.3620982,264.0
17:47:04,49.57402,20.3621046,265.0
17:47:05,49.5739926,20.3621129,266.2
17:47:06,49.5739648,20.362125,267.1
17:47:07,49.5739335,20.3621366,267.6
17:47:08,49.5739001,20.3621475,268.3
17:47:09,49.573863,20.3621654,269.2
17:47:10,49.5738189,20.3621891,269.7
17:47:11,49.5737684,20.362217,270.7
17:47:12,49.5737165,20.3622506,271.7
17:47:13,49.5736668,20.362289,274.0
17:47:14,49.573619,20.3623284,275.6
17:47:15,49.5735724,20.3623723,277.5
17:47:16,49.5735269,20.362429,279.1
17:47:17,49.5734809,20.3624974,280.6
17:47:18,49.5734359,20.3625701,282.7
17:47:19,49.5733896,20.3626486,283.4
17:47:20,49.5733521,20.3627359,285.5
17:47:21,49.5733285,20.3628355,287.1
17:47:22,49.5733131,20.3629405,288.9
17:47:23,49.5732992,20.3630487,290.2
17:47:24,49.5732859,20.3631596,292.1
17:47:25,49.5732719,20.3632743,293.8
17:47:26,49.5732553,20.3633917,295.1
17:47:27,49.5732369,20.3635087,296.4
17:47:28,49.5732183,20.3636254,297.4
17:47:29,49.5731972,20.3637427,298.4
17:47:30,49.5731689,20.3638589,299.2
17:47:31,49.5731408,20.363969,299.7
17:47:32,49.5731071,20.364069399999998,300.2
17:47:33,49.5730645,20.3641565,300.8
17:47:34,49.5730117,20.3642348,301.7
17:47:35,49.5729456,20.3643072,301.2
17:47:36,49.5728758,20.3643601,301.2
17:47:37,49.5728055,20.3643956,302.1
17:47:38,49.5727369,20.3644182,303.5
17:47:39,49.5726663,20.3644299,304.6
17:47:40,49.5725939,20.3644255,306.5
17:47:41,49.5725189,20.3643938,308.2
17:47:42,49.5724484,20.3643463,309.2
17:47:43,49.5723764,20.3642895,309.4
17:47:44,49.572307,20.3642239,310.3
17:47:45,49.5722355,20.3641561,310.9
17:47:46,49.5721636,20.364088,311.4
17:47:47,49.5720917,20.3640203,312.0
17:47:48,49.5720186,20.3639544,312.6
17:47:49,49.5719456,20.3638892,313.4
17:47:50,49.5718739,20.3638279,314.0
17:47:51,49.5718051,20.3637676,314.6
17:47:52,49.571739,20.3637026,315.2
17:47:53,49.5716778,20.3636296,315.9
17:47:54,49.5716233,20.3635436,316.3
17:47:55,49.5715751,20.3634444,316.8
17:47:56,49.5715306,20.3633369,317.5
17:47:57,49.5714884,20.3632263,318.4
17:47:58,49.5714479,20.3631156,319.5
17:47:59,49.5714071,20.3630067,320.5
17:48:00,49.5713671,20.3628982,321.9
17:48:01,49.5713272,20.36279,322.8
17:48:02,49.5712881,20.3626813,323.7
17:48:03,49.5712498,20.3625736,325.2
17:48:04,49.5712127,20.3624656,326.8
17:48:05,49.5711765,20.3623571,328.4
17:48:06,49.5711401,20.3622478,330.0
17:48:07,49.571104,20.3621376,331.2
17:48:08,49.5710705,20.3620267,332.6
17:48:09,49.5710395,20.361914,333.9
17:48:10,49.57101,20.3618008,335.0
17:48:11,49.5709815,20.3616874,335.9
17:48:12,49.570954,20.3615745,336.3
17:48:13,49.5709277,20.361465,336.5
17:48:14,49.5709011,20.3613584,336.8
17:48:15,49.5708749,20.3612557,337.2
17:48:16,49.570850300000004,20.3611639,337.5
17:48:17,49.5708233,20.3610866,337.9
17:48:18,49.5707861,20.3610241,338.3
17:48:19,49.5707384,20.3609748,338.8
17:48:20,49.570683700000004,20.3609378,339.1
17:48:21,49.5706252,20.3609062,339.1
17:48:22,49.570567,20.3608738,339.5
17:48:23,49.5705083,20.3608412,340.0
17:48:24,49.57045,20.3608094,340.8
17:48:25,49.5703917,20.360779,341.8
17:48:26,49.5703339,20.3607484,342.5
17:48:27,49.5702759,20.3607162,343.1
17:48:28,49.5702179,20.3606821,343.5
17:48:29,49.57016,20.3606469,343.8
17:48:30,49.5701025,20.3606136,344.2
17:48:31,49.5700456,20.3605836,344.5
17:48:32,49.5699905,20.3605565,344.8
17:48:33,49.5699378,20.3605331,345.3
17:48:34,49.5698882,20.3605138,345.6
17:48:35,49.5698453,20.3604998,345.9
17:48:36,49.5698114,20.3604876,346.1
17:48:37,49.569785,20.3604696,346.2
17:48:38,49.5697642,20.3604414,346.1
17:48:39,49.569748,20.3604028,345.6
17:48:40,49.5697354,20.360356,345.0
17:48:41,49.569727,20.3603039,344.9
17:48:42,49.5697194,20.3602495,344.7
17:48:43,49.5697098,20.3601973,344.6
17:48:44,49.5696985,20.360146,344.4
17:48:45,49.5696867,20.360094,344.2
17:48:46,49.5696739,20.3600442,344.0
17:48:47,49.5696598,20.3599987,343.8
17:48:48,49.5696453,20.3599606,343.6
17:48:49,49.5696335,20.3599328,343.3
17:48:50,49.5696264,20.359917,343.1
17:48:51,49.5696228,20.35991,343.0
17:48:52,49.5696197,20.359905,343.0
17:48:53,49.5696116,20.3598966,343.1
17:48:54,49.5695986,20.3598847,343.2
17:48:55,49.569585000000004,20.3598675,343.6
17:48:56,49.5695713,20.359840900000002,343.6
17:48:57,49.5695576,20.3598031,343.6
17:48:58,49.5695423,20.3597609,343.5
17:48:59,49.5695225,20.3597183,343.3
17:49:00,49.5695004,20.3596737,342.9
17:49:01,49.5694802,20.3596256,342.3
17:49:02,49.5694615,20.3595732,341.6
17:49:03,49.5694469,20.3595166,340.7
17:49:04,49.5694367,20.3594551,339.7
17:49:05,49.5694281,20.3593886,338.6
17:49:06,49.5694224,20.3593196,337.6
17:49:07,49.5694215,20.3592491,336.8
17:49:08,49.5694224,20.3591758,335.8
17:49:09,49.5694245,20.3591002,334.8
17:49:10,49.5694283,20.3590227,333.7
17:49:11,49.5694341,20.3589441,332.7
17:49:12,49.5694414,20.3588641,331.8
17:49:13,49.5694493,20.3587836,330.8
17:49:14,49.5694577,20.3587021,329.8
17:49:15,49.569466,20.3586196,329.1
